1977.6644,    4.0704
1977.7479,    3.5616
1977.8315,    3.8160
1977.9151,    3.3072
1977.9986,    3.5616
1978.0836,    3.5616
1978.1644,    2.7984
1978.2452,    3.3072
1978.3288,    3.0528
1978.4123,    3.0528
1978.4959,    2.5440
1978.5795,    2.7984
1978.6644,    2.5440
1978.7479,    2.2896
1978.8315,    2.2896
1978.9151,    2.5440
1978.9986,    2.7984
1979.0836,    2.7984
1979.1644,    2.7984
1979.2452,    3.3072
1979.3288,    3.3072
1979.4123,    3.3072
1979.4959,    3.5616
1979.5795,    3.5616
1979.6644,    3.5616
1979.7479,    3.8160
1979.8315,    3.8160
1979.9151,    4.0704
1979.9986,    4.3248
1980.0833,    4.3248
1980.1653,    3.8160
1980.2473,    4.3248
1980.3306,    3.8160
1980.4139,    3.5616
1980.4973,    3.5616
1980.5806,    3.3072
1980.6653,    3.0528
1980.7486,    2.7984
1980.8320,    2.7984
1980.9153,    2.7984
1980.9987,    2.5440
1981.0836,    2.5440
1981.1644,    2.2896
1981.2452,    2.2896
1981.3288,    2.2896
1981.4123,    2.0352
1981.4959,    2.0352
1981.5795,    2.2896
1981.6644,    2.5440
1981.7479,    2.5440
1981.8315,    2.7984
1981.9151,    2.7984
1981.9986,    2.7984
1982.0836,    2.5440
1982.1644,    2.2896
1982.2452,    2.5440
1982.3288,    2.0352
1982.4123,    2.0352
1982.4959,    1.7808
1982.5795,    2.0352
1982.6644,    2.2896
1982.7479,    2.5440
1982.8315,    2.7984
1982.9151,    3.3072
1982.9986,    3.8160
1983.0836,    4.3248
1983.1644,    4.3248
1983.2452,    4.8336
1983.3288,    4.8336
1983.4123,    5.0880
1983.4959,    4.3248
1983.5795,    4.5792
1983.6644,    4.0704
1983.7479,    3.8160
1983.8315,    4.0704
1983.9151,    3.5616
1983.9986,    3.5616
1984.0833,    3.5616
1984.1653,    3.3072
1984.2473,    3.3072
1984.3306,    3.0528
1984.4139,    3.0528
1984.4973,    3.0528
1984.5806,    2.7984
1984.6653,    3.0528
1984.7486,    2.7984
1984.8320,    3.0528
1984.9153,    3.0528
1984.9987,    3.3072
1985.0836,    3.0528
1985.1644,    2.7984
1985.2452,    2.7984
1985.3288,    2.7984
1985.4123,    2.2896
1985.4959,    2.2896
1985.5795,    2.2896
1985.6644,    2.0352
1985.7479,    2.0352
1985.8315,    2.2896
1985.9151,    2.5440
1985.9986,    2.5440
1986.0836,    2.7984
1986.1644,    2.5440
1986.2452,    3.3072
1986.3288,    3.0528
1986.4123,    3.3072
1986.4959,    3.3072
1986.5795,    3.3072
1986.6644,    3.3072
1986.7479,    3.0528
1986.8315,    3.3072
1986.9151,    3.3072
1986.9986,    3.8160
1987.0836,    3.8160
1987.1644,    3.8160
1987.2452,    4.3248
1987.3288,    4.5792
1987.4123,    4.8336
1987.4959,    4.5792
1987.5795,    4.8336
1987.6644,    5.0880
1987.7479,    4.8336
1987.8315,    5.0880
1987.9151,    5.0880
1987.9986,    5.3424
1988.0833,    5.3424
1988.1653,    4.8336
1988.2473,    5.0880
1988.3306,    4.8336
1988.4139,    4.8336
1988.4973,    4.3248
1988.5806,    4.3248
1988.6653,    4.0704
1988.7486,    3.5616
1988.8320,    3.5616
1988.9153,    3.0528
1988.9987,    3.0528
1989.0836,    2.7984
1989.1644,    2.5440
1989.2452,    2.5440
1989.3288,    2.5440
1989.4123,    2.7984
1989.4959,    2.2896
1989.5795,    2.5440
1989.6644,    2.5440
1989.7479,    2.5440
1989.8315,    2.5440
1989.9151,    2.5440
1989.9986,    2.5440
1990.0836,    2.5440
1990.1644,    2.5440
1990.2452,    2.5440
1990.3288,    2.7984
1990.4123,    2.7984
1990.4959,    3.0528
1990.5795,    3.3072
1990.6644,    3.5616
1990.7479,    3.5616
1990.8315,    3.8160
1990.9151,    3.8160
1990.9986,    3.5616
1991.0836,    3.8160
1991.1644,    2.7984
1991.2452,    3.0528
1991.3288,    2.2896
1991.4123,    2.0352
