1772.8,   0.605, 0.0739, 277.037
1773.3,   0.678, 0.0730, 277.071
1773.8,   0.750, 0.0722, 277.105
1774.3,   0.821, 0.0711, 277.139
1774.8,   0.892, 0.0711, 277.172
1775.3,   0.964, 0.0720, 277.206
1775.8,   1.038, 0.0741, 277.241
1776.3,   1.115, 0.0771, 277.277
1776.8,   1.196, 0.0813, 277.315
1777.3,   1.283, 0.0862, 277.356
1777.8,   1.375, 0.0921, 277.399
1778.3,   1.474, 0.0996, 277.446
1778.8,   1.582, 0.1074, 277.497
1779.3,   1.698, 0.1168, 277.552
1779.8,   1.825, 0.1269, 277.612
1780.3,   1.964, 0.1382, 277.677
1780.8,   2.114, 0.1503, 277.748
1781.3,   2.277, 0.1628, 277.824
1781.8,   2.451, 0.1747, 277.907
1782.3,   2.637, 0.1857, 277.994
1782.8,   2.833, 0.1959, 278.086
1783.3,   3.039, 0.2057, 278.183
1783.8,   3.253, 0.2146, 278.284
1784.3,   3.476, 0.2227, 278.389
1784.8,   3.706, 0.2301, 278.498
1785.3,   3.943, 0.2369, 278.609
1785.8,   4.186, 0.2428, 278.724
1786.3,   4.434, 0.2482, 278.841
1786.8,   4.687, 0.2526, 278.960
1787.3,   4.943, 0.2564, 279.080
1787.8,   5.202, 0.2594, 279.203
1788.3,   5.464, 0.2617, 279.326
1788.8,   5.728, 0.2634, 279.450
1789.3,   5.992, 0.2643, 279.575
1789.8,   6.256, 0.2645, 279.699
1790.3,   6.520, 0.2639, 279.823
1790.8,   6.783, 0.2626, 279.947
1791.3,   7.044, 0.2607, 280.070
1791.8,   7.301, 0.2577, 280.191
1792.3,   7.556, 0.2543, 280.311
1792.8,   7.806, 0.2501, 280.429
1793.3,   8.051, 0.2452, 280.544
1793.8,   8.290, 0.2394, 280.657
1794.3,   8.523, 0.2331, 280.767
1794.8,   8.749, 0.2261, 280.873
1795.3,   8.969, 0.2193, 280.977
1795.8,   9.182, 0.2131, 281.077
1796.3,   9.390, 0.2078, 281.175
1796.8,   9.593, 0.2031, 281.271
1797.3,   9.792, 0.1989, 281.365
1797.8,   9.987, 0.1957, 281.457
1798.3,  10.180, 0.1927, 281.548
1798.8,  10.371, 0.1908, 281.637
1799.3,  10.560, 0.1894, 281.727
1799.8,  10.749, 0.1887, 281.815
1800.3,  10.937, 0.1883, 281.904
1800.8,  11.124, 0.1870, 281.992
1801.3,  11.310, 0.1853, 282.080
1801.8,  11.493, 0.1834, 282.166
1802.3,  11.674, 0.1809, 282.251
1802.8,  11.852, 0.1777, 282.335
1803.3,  12.026, 0.1743, 282.417
1803.8,  12.196, 0.1702, 282.497
1804.3,  12.362, 0.1658, 282.575
1804.8,  12.523, 0.1607, 282.651
1805.3,  12.678, 0.1552, 282.724
1805.8,  12.827, 0.1492, 282.794
1806.3,  12.970, 0.1426, 282.862
1806.8,  13.105, 0.1356, 282.925
1807.3,  13.233, 0.1282, 282.986
1807.8,  13.354, 0.1204, 283.043
1808.3,  13.466, 0.1119, 283.095
1808.8,  13.568, 0.1027, 283.144
1809.3,  13.662, 0.0934, 283.188
1809.8,  13.745, 0.0836, 283.227
1810.3,  13.819, 0.0730, 283.262
1810.8,  13.881, 0.0622, 283.291
1811.3,  13.931, 0.0507, 283.315
1811.8,  13.970, 0.0388, 283.333
1812.3,  13.997, 0.0265, 283.346
1812.8,  14.010, 0.0136, 283.352
1813.3,  14.011, 0.0002, 283.352
1813.8,  13.997, -0.0136, 283.346
1814.3,  13.969, -0.0280, 283.332
1814.8,  13.927, -0.0425, 283.312
1815.3,  13.871, -0.0556, 283.286
1815.8,  13.804, -0.0673, 283.255
1816.3,  13.726, -0.0779, 283.218
1816.8,  13.639, -0.0868, 283.177
1817.3,  13.544, -0.0945, 283.132
1817.8,  13.444, -0.1006, 283.085
1818.3,  13.338, -0.1055, 283.035
1818.8,  13.229, -0.1091, 282.984
1819.3,  13.118, -0.1112, 282.932
1819.8,  13.006, -0.1119, 282.879
1820.3,  12.895, -0.1110, 282.827
1820.8,  12.786, -0.1091, 282.775
1821.3,  12.681, -0.1055, 282.725
1821.8,  12.580, -0.1008, 282.678
1822.3,  12.485, -0.0945, 282.633
1822.8,  12.398, -0.0868, 282.592
1823.3,  12.320, -0.0779, 282.556
1823.8,  12.253, -0.0675, 282.524
1824.3,  12.198, -0.0554, 282.498
1824.8,  12.155, -0.0425, 282.478
1825.3,  12.127, -0.0278, 282.465
1825.8,  12.115, -0.0119, 282.459
1826.3,  12.121, 0.0053, 282.462
1826.8,  12.144, 0.0236, 282.473
1827.3,  12.185, 0.0408, 282.492
1827.8,  12.242, 0.0573, 282.519
1828.3,  12.315, 0.0730, 282.553
1828.8,  12.403, 0.0877, 282.595
1829.3,  12.505, 0.1019, 282.643
1829.8,  12.620, 0.1151, 282.697
1830.3,  12.747, 0.1274, 282.757
1830.8,  12.886, 0.1390, 282.822
1831.3,  13.036, 0.1499, 282.893
1831.8,  13.196, 0.1596, 282.968
1832.3,  13.365, 0.1690, 283.048
1832.8,  13.542, 0.1770, 283.131
1833.3,  13.727, 0.1847, 283.218
1833.8,  13.918, 0.1915, 283.308
1834.3,  14.115, 0.1970, 283.401
1834.8,  14.317, 0.2023, 283.497
1835.3,  14.524, 0.2068, 283.594
1835.8,  14.735, 0.2110, 283.693
1836.3,  14.950, 0.2148, 283.795
1836.8,  15.169, 0.2186, 283.897
1837.3,  15.391, 0.2220, 284.002
1837.8,  15.616, 0.2252, 284.108
1838.3,  15.844, 0.2280, 284.216
1838.8,  16.074, 0.2305, 284.324
1839.3,  16.307, 0.2327, 284.434
1839.8,  16.541, 0.2341, 284.544
1840.3,  16.777, 0.2354, 284.655
1840.8,  17.013, 0.2363, 284.766
1841.3,  17.249, 0.2365, 284.878
1841.8,  17.486, 0.2363, 284.989
1842.3,  17.721, 0.2358, 285.100
1842.8,  17.956, 0.2348, 285.211
1843.3,  18.189, 0.2333, 285.321
1843.8,  18.421, 0.2316, 285.430
1844.3,  18.651, 0.2295, 285.538
1844.8,  18.878, 0.2278, 285.645
1845.3,  19.106, 0.2276, 285.752
1845.8,  19.335, 0.2293, 285.860
1846.3,  19.567, 0.2318, 285.969
1846.8,  19.800, 0.2333, 286.079
1847.3,  20.032, 0.2314, 286.188
1847.8,  20.257, 0.2259, 286.295
